age,gender,weight,height,max_bpm,avg_bpm,resting_bpm,session_duration,calories_burned,workout_type,water_intake,workout_frequency,experience_level,bmi,age_category,weight_category,bmi_category
42.0,Female,57.7,1.57,167.0,122.0,52.0,1.83,1005.0,Cardio,2.7,4.0,3.0,23.41,40-49,40-59,healthy
45.0,Male,52.4,1.85,186.0,161.0,73.0,1.2,956.0,Strength,2.5,3.0,1.0,15.31,40-49,40-59,under weight
29.0,Female,49.0,1.57,168.0,132.0,53.0,1.33,878.0,Yoga,2.6,3.0,2.0,19.88,0-29,40-59,healthy
50.0,Female,67.1,1.75,161.0,120.0,59.0,0.67,362.0,Cardio,2.7,3.0,1.0,21.91,50-100,60-79,healthy
51.0,Male,49.3,1.61,191.0,129.0,55.0,1.36,868.0,Cardio,2.9,2.0,1.0,19.02,50-100,40-59,healthy
41.0,Male,51.5,1.8,166.0,126.0,60.0,1.09,680.0,Strength,2.1,4.0,2.0,15.9,40-49,40-59,under weight
19.0,Female,64.0,1.53,166.0,167.0,58.0,1.33,1111.0,HIIT,2.3,3.0,2.0,27.34,0-29,60-79,overweight
39.0,Male,86.2,1.82,191.0,160.0,72.0,1.96,1725.0,Strength,3.5,5.0,3.0,26.02,30-39,80-99,overweight
52.0,Female,59.7,1.71,169.0,151.0,58.0,1.23,836.0,Strength,2.0,3.0,1.0,20.42,50-100,40-59,healthy
42.0,Male,70.2,1.87,188.0,165.0,65.0,1.38,1127.0,HIIT,3.4,3.0,2.0,20.07,40-49,60-79,healthy
42.0,Female,56.7,1.53,192.0,149.0,74.0,1.07,717.0,Strength,1.9,3.0,1.0,24.22,40-49,40-59,healthy
29.0,Female,60.0,1.62,181.0,161.0,69.0,0.85,684.0,Strength,1.9,2.0,1.0,22.86,0-29,60-79,healthy
18.0,Female,72.2,1.54,194.0,125.0,54.0,0.97,606.0,Strength,1.7,2.0,1.0,30.44,0-29,60-79,obesity
21.0,Male,101.5,1.95,171.0,131.0,69.0,0.97,699.0,Yoga,3.1,3.0,1.0,26.69,0-29,100-130,overweight
20.0,Male,128.4,1.92,167.0,145.0,57.0,0.63,502.0,Cardio,2.0,2.0,1.0,34.83,0-29,100-130,obesity
28.0,Female,67.3,1.67,171.0,157.0,74.0,0.61,479.0,Strength,2.3,3.0,1.0,24.13,0-29,60-79,healthy
26.0,Male,47.7,1.77,198.0,120.0,69.0,1.15,759.0,Strength,2.7,3.0,2.0,15.23,0-29,40-59,under weight
57.0,Male,81.4,1.86,162.0,145.0,70.0,1.8,1292.0,Cardio,3.5,5.0,3.0,23.53,50-100,80-99,healthy
44.0,Male,65.2,1.8,192.0,139.0,68.0,0.73,502.0,HIIT,2.7,2.0,1.0,20.12,40-49,60-79,healthy
49.0,Female,70.2,1.67,186.0,166.0,50.0,0.93,695.0,Strength,1.8,3.0,1.0,25.17,40-49,60-79,overweight
27.0,Female,58.0,1.79,164.0,143.0,73.0,1.39,994.0,Cardio,1.5,2.0,1.0,18.1,0-29,40-59,under weight
57.0,Male,55.7,1.99,170.0,126.0,70.0,1.13,705.0,Strength,3.0,3.0,2.0,14.07,50-100,40-59,under weight
40.0,Female,62.6,1.53,197.0,143.0,73.0,1.93,1380.0,Cardio,2.7,5.0,3.0,26.74,40-49,60-79,overweight
18.0,Female,63.9,1.59,185.0,125.0,50.0,1.87,1169.0,Strength,2.7,4.0,3.0,25.28,0-29,60-79,overweight
35.0,Male,96.9,1.71,188.0,145.0,72.0,1.34,1069.0,Strength,2.9,3.0,2.0,33.14,30-39,80-99,obesity
31.0,Female,53.3,1.64,183.0,141.0,70.0,0.57,402.0,Strength,2.4,3.0,1.0,19.82,30-39,40-59,healthy
25.0,Female,74.3,1.71,162.0,157.0,64.0,1.43,1123.0,Yoga,1.6,3.0,2.0,25.41,0-29,60-79,overweight
40.0,Female,57.7,1.69,184.0,156.0,53.0,1.18,920.0,HIIT,2.4,4.0,2.0,20.2,40-49,40-59,healthy
21.0,Male,67.0,1.61,161.0,152.0,74.0,1.32,1104.0,Yoga,2.1,3.0,2.0,25.85,0-29,60-79,overweight
53.0,Female,55.8,1.55,171.0,141.0,54.0,1.12,711.0,Strength,1.8,4.0,2.0,23.23,50-100,40-59,healthy
34.0,Male,112.4,1.85,162.0,134.0,66.0,1.18,870.0,HIIT,3.6,4.0,2.0,32.84,30-39,100-130,obesity
49.0,Female,40.0,1.65,188.0,148.0,74.0,1.03,686.0,Yoga,2.5,3.0,2.0,14.69,40-49,40-59,under weight
25.0,Male,81.7,1.95,188.0,136.0,74.0,1.94,1451.0,Yoga,3.5,4.0,3.0,21.49,0-29,80-99,healthy
47.0,Male,80.0,1.77,171.0,149.0,68.0,0.72,531.0,HIIT,3.5,3.0,1.0,25.54,40-49,80-99,overweight
40.0,Male,52.1,1.61,198.0,128.0,70.0,0.87,612.0,HIIT,3.3,2.0,1.0,20.1,40-49,40-59,healthy
59.0,Male,85.5,1.67,190.0,144.0,71.0,1.99,1418.0,Cardio,3.5,5.0,3.0,30.66,50-100,80-99,obesity
32.0,Male,77.4,1.92,174.0,137.0,50.0,1.39,1047.0,Cardio,3.3,3.0,2.0,21.0,30-39,60-79,healthy
20.0,Female,72.6,1.73,199.0,160.0,68.0,1.27,1016.0,HIIT,2.5,3.0,2.0,24.26,0-29,60-79,healthy
42.0,Male,86.3,1.77,172.0,127.0,55.0,1.77,1113.0,HIIT,3.5,4.0,3.0,27.55,40-49,80-99,overweight
20.0,Male,101.0,1.91,179.0,143.0,58.0,1.36,1070.0,Cardio,2.7,3.0,2.0,27.69,0-29,100-130,overweight
55.0,Male,86.4,1.77,176.0,157.0,61.0,1.0,777.0,Yoga,2.8,3.0,2.0,27.58,50-100,80-99,overweight
47.0,Female,61.9,1.54,190.0,131.0,61.0,1.95,1150.0,Yoga,2.7,4.0,3.0,26.1,40-49,60-79,overweight
30.0,Male,62.9,1.92,170.0,127.0,70.0,1.13,789.0,HIIT,3.6,2.0,1.0,17.06,30-39,60-79,under weight
39.0,Male,58.3,1.93,165.0,136.0,58.0,1.35,1010.0,Cardio,3.7,4.0,2.0,15.65,30-39,40-59,under weight
27.0,Male,102.6,1.83,199.0,123.0,58.0,1.41,954.0,HIIT,3.5,3.0,2.0,30.64,0-29,100-130,obesity
44.0,Female,61.7,1.55,196.0,129.0,66.0,1.41,819.0,Strength,2.6,4.0,2.0,25.68,40-49,60-79,overweight
56.0,Male,107.8,1.73,185.0,126.0,50.0,1.09,680.0,Yoga,2.8,3.0,2.0,36.02,50-100,100-130,obesity
23.0,Male,81.4,1.85,194.0,150.0,74.0,1.6,1320.0,Cardio,3.5,4.0,3.0,23.78,0-29,80-99,healthy
51.0,Male,109.3,1.78,182.0,157.0,64.0,0.54,420.0,Strength,3.3,3.0,1.0,34.5,50-100,100-130,obesity
29.0,Male,80.8,1.98,160.0,145.0,50.0,1.65,1316.0,Strength,3.5,5.0,3.0,20.61,0-29,80-99,healthy
47.0,Male,86.6,1.99,182.0,153.0,70.0,1.98,1500.0,Strength,3.5,4.0,3.0,21.87,40-49,80-99,healthy
37.0,Male,76.9,1.82,192.0,121.0,50.0,1.49,992.0,Strength,2.8,4.0,2.0,23.22,30-39,60-79,healthy
56.0,Male,48.3,1.87,165.0,156.0,51.0,0.68,525.0,HIIT,3.3,3.0,1.0,13.81,50-100,40-59,under weight
44.0,Male,82.5,1.79,167.0,155.0,70.0,1.51,1159.0,HIIT,3.5,5.0,3.0,25.75,40-49,80-99,overweight
22.0,Female,63.2,1.54,191.0,155.0,53.0,1.02,790.0,Cardio,2.4,4.0,2.0,26.65,0-29,60-79,overweight
21.0,Male,96.7,1.72,161.0,151.0,62.0,1.26,1046.0,Strength,2.8,3.0,1.0,32.69,0-29,80-99,obesity
37.0,Male,103.5,1.89,175.0,168.0,57.0,0.54,499.0,Cardio,3.1,2.0,1.0,28.97,30-39,100-130,overweight
18.0,Female,67.4,1.6,182.0,164.0,71.0,0.6,492.0,Strength,2.4,3.0,1.0,26.33,0-29,60-79,overweight
26.0,Female,71.2,1.5,182.0,142.0,54.0,1.15,816.0,Cardio,2.6,2.0,1.0,31.64,0-29,60-79,obesity
33.0,Female,65.3,1.71,172.0,135.0,74.0,1.18,796.0,HIIT,2.5,4.0,2.0,22.33,30-39,60-79,healthy
43.0,Female,53.1,1.59,187.0,136.0,72.0,0.82,502.0,Strength,2.5,2.0,1.0,21.0,40-49,40-59,healthy
37.0,Male,75.1,1.82,189.0,127.0,60.0,1.23,859.0,Yoga,3.2,4.0,2.0,22.67,30-39,60-79,healthy
51.0,Female,77.3,1.58,171.0,168.0,68.0,0.97,733.0,Cardio,2.0,2.0,1.0,30.96,50-100,60-79,obesity
28.0,Male,121.7,1.94,185.0,127.0,52.0,1.03,719.0,Strength,2.6,4.0,2.0,32.34,0-29,100-130,obesity
34.0,Male,88.0,1.64,197.0,147.0,70.0,1.9,1536.0,Yoga,3.5,4.0,3.0,32.72,30-39,80-99,obesity
56.0,Female,59.3,1.56,182.0,155.0,57.0,1.26,879.0,Cardio,2.6,4.0,2.0,24.37,50-100,40-59,healthy
29.0,Male,68.0,1.7,190.0,150.0,60.0,0.76,627.0,HIIT,2.9,2.0,1.0,23.53,0-29,60-79,healthy
22.0,Female,42.8,1.56,174.0,133.0,66.0,1.47,978.0,Strength,2.6,3.0,2.0,17.59,0-29,40-59,under weight
37.0,Female,71.2,1.64,162.0,120.0,73.0,1.11,666.0,HIIT,1.7,3.0,2.0,26.47,30-39,60-79,overweight
21.0,Female,61.3,1.57,191.0,152.0,64.0,1.94,1474.0,HIIT,2.7,4.0,3.0,24.87,0-29,60-79,healthy
31.0,Female,77.4,1.71,190.0,137.0,52.0,1.26,863.0,Cardio,1.8,4.0,2.0,26.47,30-39,60-79,overweight
48.0,Male,114.9,1.86,175.0,141.0,56.0,1.36,949.0,Cardio,3.6,3.0,1.0,33.21,40-49,100-130,obesity
45.0,Female,65.4,1.68,196.0,129.0,66.0,0.76,441.0,HIIT,2.6,3.0,1.0,23.17,40-49,60-79,healthy
31.0,Male,75.5,1.93,168.0,135.0,68.0,0.6,446.0,Cardio,3.4,2.0,1.0,20.27,30-39,60-79,healthy
23.0,Male,87.3,1.91,164.0,129.0,58.0,1.87,1327.0,HIIT,3.5,5.0,3.0,23.93,0-29,80-99,healthy
37.0,Female,54.6,1.57,170.0,150.0,62.0,1.31,982.0,Strength,2.4,3.0,1.0,22.15,30-39,40-59,healthy
18.0,Male,82.3,1.84,190.0,148.0,66.0,1.73,1408.0,HIIT,3.5,5.0,3.0,24.31,0-29,80-99,healthy
47.0,Female,49.9,1.69,178.0,147.0,64.0,1.48,979.0,HIIT,1.7,3.0,2.0,17.47,40-49,40-59,under weight
39.0,Male,107.7,1.88,162.0,160.0,59.0,0.72,634.0,Strength,3.6,2.0,1.0,30.47,30-39,100-130,obesity
45.0,Male,46.6,1.79,176.0,168.0,55.0,1.46,1214.0,Yoga,2.4,3.0,2.0,14.54,40-49,40-59,under weight
59.0,Female,75.8,1.77,167.0,128.0,53.0,1.46,841.0,Strength,1.8,3.0,1.0,24.19,50-100,60-79,healthy
45.0,Male,118.4,1.95,178.0,168.0,59.0,1.06,881.0,Yoga,2.4,3.0,2.0,31.14,40-49,100-130,obesity
45.0,Male,80.8,1.76,183.0,131.0,54.0,1.7,1102.0,Yoga,3.5,4.0,3.0,26.08,40-49,80-99,overweight
24.0,Female,59.4,1.5,199.0,132.0,60.0,1.25,825.0,Yoga,2.0,3.0,2.0,26.4,0-29,40-59,overweight
23.0,Female,47.4,1.6,196.0,154.0,50.0,0.76,585.0,Strength,1.6,3.0,1.0,18.52,0-29,40-59,healthy
54.0,Female,78.1,1.6,198.0,145.0,73.0,1.1,718.0,Yoga,2.4,4.0,2.0,30.51,50-100,60-79,obesity
59.0,Male,50.3,1.95,188.0,167.0,55.0,1.07,885.0,Strength,3.4,3.0,1.0,13.23,50-100,40-59,under weight
19.0,Female,73.9,1.77,198.0,137.0,64.0,1.28,877.0,Strength,2.6,3.0,2.0,23.59,0-29,60-79,healthy
47.0,Male,127.8,1.65,198.0,157.0,60.0,0.77,598.0,Cardio,3.5,2.0,1.0,46.94,40-49,100-130,sever obesity
54.0,Male,78.7,1.66,195.0,131.0,55.0,1.42,921.0,Yoga,2.6,3.0,2.0,28.56,50-100,60-79,overweight
21.0,Male,101.2,1.84,181.0,132.0,50.0,1.3,944.0,Yoga,3.3,2.0,1.0,29.89,0-29,100-130,overweight
42.0,Male,64.8,1.65,161.0,166.0,67.0,1.1,904.0,Cardio,2.8,3.0,2.0,23.8,40-49,60-79,healthy
41.0,Female,62.3,1.79,181.0,162.0,73.0,1.99,1451.0,Yoga,2.7,5.0,3.0,19.44,40-49,60-79,healthy
46.0,Male,94.7,1.82,164.0,120.0,69.0,1.47,873.0,Cardio,3.2,3.0,2.0,28.59,40-49,80-99,overweight
59.0,Female,60.7,1.73,185.0,154.0,55.0,1.03,714.0,Yoga,2.5,3.0,2.0,20.28,50-100,60-79,healthy
40.0,Female,57.4,1.71,168.0,143.0,61.0,1.87,1337.0,Strength,2.7,5.0,3.0,19.63,40-49,40-59,healthy
44.0,Male,98.0,1.83,194.0,130.0,56.0,1.28,824.0,Cardio,3.5,4.0,2.0,29.26,40-49,80-99,overweight
51.0,Male,48.6,1.77,199.0,155.0,74.0,1.47,1128.0,Strength,3.5,2.0,1.0,15.51,50-100,40-59,under weight
32.0,Female,62.6,1.63,190.0,161.0,58.0,1.67,1344.0,HIIT,2.7,5.0,3.0,23.56,30-39,60-79,healthy
24.0,Female,62.9,1.79,180.0,135.0,59.0,1.42,958.0,Cardio,2.3,4.0,2.0,19.63,0-29,60-79,healthy
31.0,Male,86.9,1.69,185.0,130.0,65.0,1.72,1230.0,Yoga,3.5,4.0,3.0,30.43,30-39,80-99,obesity
21.0,Male,88.4,1.6,198.0,121.0,67.0,1.71,1138.0,HIIT,3.5,4.0,3.0,34.53,0-29,80-99,obesity
48.0,Male,87.1,1.76,183.0,156.0,67.0,1.81,1398.0,Strength,3.5,5.0,3.0,28.12,40-49,80-99,overweight
38.0,Male,91.5,1.77,178.0,140.0,74.0,0.8,616.0,Yoga,3.4,2.0,1.0,29.21,30-39,80-99,overweight
44.0,Female,77.7,1.79,198.0,165.0,53.0,1.41,1047.0,HIIT,2.2,3.0,1.0,24.25,40-49,60-79,healthy
49.0,Female,69.3,1.62,191.0,122.0,62.0,1.14,626.0,HIIT,1.9,4.0,2.0,26.41,40-49,60-79,overweight
56.0,Male,129.5,1.95,160.0,129.0,66.0,1.0,639.0,Strength,3.5,2.0,1.0,34.06,50-100,100-130,obesity
19.0,Male,87.8,1.78,195.0,161.0,72.0,1.28,1133.0,Cardio,3.3,2.0,1.0,27.71,0-29,80-99,overweight
22.0,Female,71.6,1.77,197.0,158.0,56.0,1.49,1177.0,Yoga,1.8,3.0,1.0,22.85,0-29,60-79,healthy
36.0,Male,84.0,1.94,168.0,123.0,50.0,1.8,1218.0,HIIT,3.5,5.0,3.0,22.32,30-39,80-99,healthy
49.0,Male,46.5,1.72,169.0,120.0,72.0,1.4,832.0,Yoga,2.6,4.0,2.0,15.72,40-49,40-59,under weight
46.0,Female,56.9,1.6,185.0,143.0,65.0,0.88,566.0,Cardio,1.6,3.0,1.0,22.23,40-49,40-59,healthy
42.0,Male,50.3,1.64,177.0,150.0,62.0,0.63,468.0,Strength,2.4,3.0,1.0,18.7,40-49,40-59,healthy
20.0,Male,83.0,1.8,167.0,160.0,73.0,0.79,695.0,Yoga,2.9,2.0,1.0,25.62,0-29,80-99,overweight
22.0,Male,107.4,1.74,195.0,138.0,63.0,1.34,1017.0,Strength,2.2,2.0,1.0,35.47,0-29,100-130,obesity
18.0,Male,118.6,1.64,188.0,134.0,67.0,0.94,693.0,Cardio,2.7,3.0,1.0,44.1,0-29,100-130,sever obesity
30.0,Male,85.3,1.95,160.0,155.0,68.0,1.61,1373.0,Yoga,3.5,5.0,3.0,22.43,30-39,80-99,healthy
50.0,Male,52.2,1.84,195.0,124.0,52.0,1.38,847.0,Strength,3.1,4.0,2.0,15.42,50-100,40-59,under weight
57.0,Female,51.4,1.63,183.0,134.0,73.0,1.2,724.0,Yoga,2.0,4.0,2.0,19.35,50-100,40-59,healthy
48.0,Female,52.3,1.66,174.0,130.0,71.0,0.74,433.0,Yoga,1.8,3.0,1.0,18.98,40-49,40-59,healthy
28.0,Female,79.6,1.59,181.0,130.0,54.0,1.49,968.0,HIIT,1.5,3.0,2.0,31.49,0-29,60-79,obesity
55.0,Male,52.1,1.68,180.0,167.0,50.0,0.77,637.0,Yoga,3.0,3.0,1.0,18.46,50-100,40-59,under weight
36.0,Male,110.2,1.77,191.0,156.0,74.0,1.19,1021.0,HIIT,3.4,2.0,1.0,35.18,30-39,100-130,obesity
46.0,Female,47.9,1.72,171.0,147.0,57.0,1.41,933.0,Cardio,2.0,3.0,1.0,16.19,40-49,40-59,under weight
28.0,Male,86.9,1.78,164.0,134.0,68.0,1.29,951.0,HIIT,3.7,4.0,2.0,27.43,0-29,80-99,overweight
22.0,Female,72.1,1.62,183.0,123.0,59.0,1.38,849.0,HIIT,2.1,3.0,1.0,27.47,0-29,60-79,overweight
47.0,Male,45.9,1.93,166.0,159.0,65.0,1.29,1015.0,Cardio,2.0,3.0,2.0,12.32,40-49,40-59,under weight
50.0,Female,70.4,1.55,160.0,143.0,58.0,0.73,470.0,Strength,2.7,2.0,1.0,29.3,50-100,60-79,overweight
25.0,Female,47.2,1.71,185.0,142.0,56.0,0.89,632.0,Cardio,2.5,2.0,1.0,16.14,0-29,40-59,under weight
43.0,Female,40.5,1.74,187.0,143.0,51.0,1.5,965.0,HIIT,2.2,3.0,2.0,13.38,40-49,40-59,under weight
41.0,Male,74.3,1.61,160.0,136.0,51.0,1.06,714.0,Strength,3.5,4.0,2.0,28.66,40-49,60-79,overweight
47.0,Female,68.7,1.76,161.0,137.0,66.0,1.37,845.0,Strength,2.4,3.0,2.0,22.18,40-49,60-79,healthy
35.0,Male,127.1,1.62,187.0,128.0,69.0,1.02,718.0,Strength,3.4,4.0,2.0,48.43,30-39,100-130,sever obesity
37.0,Female,55.6,1.57,182.0,123.0,53.0,0.97,597.0,Cardio,2.4,2.0,1.0,22.56,30-39,40-59,healthy
46.0,Female,58.9,1.7,180.0,155.0,53.0,1.52,1060.0,Strength,2.7,4.0,3.0,20.38,40-49,40-59,healthy
31.0,Male,49.3,1.62,182.0,157.0,52.0,0.56,484.0,Strength,3.2,2.0,1.0,18.79,30-39,40-59,healthy
22.0,Male,45.7,1.77,164.0,139.0,73.0,1.04,795.0,HIIT,2.4,3.0,1.0,14.59,0-29,40-59,under weight
49.0,Male,82.3,1.84,192.0,146.0,71.0,1.29,932.0,Strength,3.4,4.0,2.0,24.31,40-49,80-99,healthy
52.0,Male,85.5,1.82,174.0,154.0,57.0,1.78,1357.0,Yoga,3.5,4.0,3.0,25.81,50-100,80-99,overweight
57.0,Male,76.6,1.86,173.0,141.0,55.0,1.14,796.0,Yoga,2.8,4.0,2.0,22.14,50-100,60-79,healthy
42.0,Female,50.7,1.75,163.0,162.0,51.0,1.29,940.0,Strength,1.9,3.0,2.0,16.56,40-49,40-59,under weight
23.0,Female,60.1,1.59,191.0,123.0,52.0,1.8,1107.0,HIIT,2.7,4.0,3.0,23.77,0-29,60-79,healthy
31.0,Female,63.2,1.8,166.0,157.0,66.0,0.59,463.0,Cardio,2.6,2.0,1.0,19.51,30-39,60-79,healthy
34.0,Male,52.0,1.78,171.0,130.0,53.0,1.38,987.0,Strength,2.7,4.0,2.0,16.41,30-39,40-59,under weight
50.0,Female,58.4,1.79,164.0,131.0,56.0,1.6,943.0,HIIT,2.7,4.0,3.0,18.23,50-100,40-59,under weight
40.0,Male,87.9,1.87,196.0,134.0,54.0,1.96,1445.0,Strength,3.5,5.0,3.0,25.14,40-49,80-99,overweight
30.0,Female,61.6,1.52,178.0,138.0,71.0,1.78,1228.0,Cardio,2.7,4.0,3.0,26.66,30-39,60-79,overweight
40.0,Female,55.1,1.61,184.0,158.0,64.0,1.55,1224.0,Yoga,2.7,4.0,3.0,21.26,40-49,40-59,healthy
22.0,Female,40.3,1.56,192.0,121.0,57.0,1.45,877.0,HIIT,2.1,4.0,2.0,16.56,0-29,40-59,under weight
20.0,Male,111.0,1.94,170.0,156.0,50.0,1.02,875.0,Cardio,3.3,4.0,2.0,29.49,0-29,100-130,overweight
50.0,Female,66.3,1.57,192.0,132.0,73.0,1.25,742.0,HIIT,1.6,2.0,1.0,26.9,50-100,60-79,overweight
19.0,Male,127.9,1.93,185.0,168.0,70.0,1.27,1173.0,Strength,3.0,4.0,2.0,34.34,0-29,100-130,obesity
29.0,Male,81.7,1.99,162.0,126.0,54.0,1.45,1005.0,Strength,3.2,2.0,1.0,20.63,0-29,80-99,healthy
28.0,Female,63.0,1.62,196.0,147.0,55.0,0.68,500.0,Strength,1.9,2.0,1.0,24.01,0-29,60-79,healthy
54.0,Female,43.8,1.65,171.0,129.0,61.0,1.29,749.0,Yoga,1.7,4.0,2.0,16.09,50-100,40-59,under weight
40.0,Male,51.7,1.82,161.0,160.0,71.0,0.9,792.0,Strength,3.0,3.0,1.0,15.61,40-49,40-59,under weight
25.0,Male,49.9,1.98,165.0,122.0,68.0,1.15,772.0,Yoga,2.1,3.0,2.0,12.73,0-29,40-59,under weight
30.0,Female,77.9,1.77,166.0,130.0,62.0,1.41,916.0,Cardio,2.6,4.0,2.0,24.87,30-39,60-79,healthy
43.0,Female,55.2,1.73,167.0,165.0,62.0,1.67,1240.0,Cardio,2.7,5.0,3.0,18.44,40-49,40-59,under weight
58.0,Female,46.1,1.67,187.0,129.0,70.0,1.28,743.0,Yoga,1.8,4.0,2.0,16.53,50-100,40-59,under weight
24.0,Female,42.0,1.75,174.0,144.0,55.0,0.83,598.0,Strength,2.3,3.0,1.0,13.71,0-29,40-59,under weight
56.0,Male,125.5,1.8,189.0,131.0,73.0,1.26,817.0,Strength,2.7,4.0,2.0,38.73,50-100,100-130,obesity
30.0,Male,91.4,1.99,171.0,152.0,60.0,1.37,1145.0,HIIT,3.7,3.0,2.0,23.08,30-39,80-99,healthy
50.0,Male,96.7,1.72,188.0,125.0,62.0,1.46,903.0,Strength,2.7,3.0,2.0,32.69,50-100,80-99,obesity
46.0,Male,72.6,1.87,188.0,161.0,64.0,1.31,1044.0,HIIT,3.4,4.0,2.0,20.76,40-49,60-79,healthy
19.0,Female,46.8,1.63,184.0,128.0,63.0,1.35,864.0,HIIT,1.6,4.0,2.0,17.61,0-29,40-59,under weight
25.0,Female,59.4,1.51,185.0,161.0,54.0,1.62,1304.0,Cardio,2.7,5.0,3.0,26.05,0-29,40-59,overweight
42.0,Female,49.2,1.5,173.0,131.0,63.0,1.15,678.0,HIIT,1.5,3.0,2.0,21.87,40-49,40-59,healthy
52.0,Male,65.5,1.74,191.0,138.0,70.0,1.48,1011.0,Strength,2.8,4.0,2.0,21.63,50-100,60-79,healthy
30.0,Male,101.0,1.68,182.0,134.0,61.0,1.46,1076.0,Strength,2.9,4.0,2.0,35.79,30-39,100-130,obesity
19.0,Female,69.2,1.6,186.0,155.0,74.0,1.17,907.0,Cardio,1.6,3.0,1.0,27.03,0-29,60-79,overweight
19.0,Female,59.1,1.57,184.0,162.0,50.0,1.65,1336.0,Cardio,2.7,5.0,3.0,23.98,0-29,40-59,healthy
36.0,Female,57.7,1.77,176.0,147.0,63.0,1.65,1213.0,Strength,2.7,4.0,3.0,18.42,30-39,40-59,under weight
25.0,Female,77.7,1.55,184.0,120.0,52.0,0.55,330.0,Yoga,1.7,2.0,1.0,32.34,0-29,60-79,obesity
29.0,Female,75.6,1.8,175.0,149.0,57.0,1.31,976.0,Yoga,1.9,4.0,2.0,23.33,0-29,60-79,healthy
35.0,Female,78.9,1.64,196.0,164.0,70.0,1.28,1050.0,Cardio,2.6,4.0,2.0,29.34,30-39,60-79,overweight
27.0,Male,76.7,1.7,196.0,150.0,56.0,0.96,792.0,HIIT,2.1,3.0,1.0,26.54,0-29,60-79,overweight
19.0,Male,56.9,1.87,178.0,138.0,70.0,0.61,463.0,Cardio,3.7,3.0,1.0,16.27,0-29,40-59,under weight
54.0,Female,70.7,1.57,198.0,163.0,65.0,1.14,836.0,Cardio,2.1,3.0,1.0,28.68,50-100,60-79,overweight
36.0,Female,48.7,1.68,194.0,144.0,56.0,1.23,886.0,Yoga,1.6,3.0,1.0,17.25,30-39,40-59,under weight
18.0,Female,54.8,1.68,176.0,158.0,71.0,1.27,1003.0,Strength,2.2,4.0,2.0,19.42,0-29,40-59,healthy
18.0,Female,60.9,1.79,191.0,126.0,69.0,1.11,699.0,Cardio,2.1,2.0,1.0,19.01,0-29,60-79,healthy
43.0,Male,76.8,1.92,192.0,161.0,50.0,1.24,988.0,Yoga,2.5,3.0,1.0,20.83,40-49,60-79,healthy
44.0,Female,69.5,1.75,192.0,155.0,69.0,1.02,711.0,HIIT,2.1,3.0,1.0,22.69,40-49,60-79,healthy
36.0,Male,112.4,1.63,164.0,135.0,58.0,1.02,757.0,Cardio,3.4,4.0,2.0,42.3,30-39,100-130,sever obesity
26.0,Male,127.6,1.73,167.0,160.0,62.0,1.32,1162.0,Strength,2.9,3.0,1.0,42.63,0-29,100-130,sever obesity
52.0,Female,65.9,1.52,188.0,139.0,53.0,1.27,794.0,Cardio,2.3,4.0,2.0,28.52,50-100,60-79,overweight
59.0,Male,89.4,1.72,188.0,152.0,67.0,1.08,813.0,Yoga,3.2,3.0,1.0,30.22,50-100,80-99,obesity
35.0,Male,59.2,1.66,197.0,161.0,59.0,1.3,1151.0,Strength,3.2,3.0,1.0,21.48,30-39,40-59,healthy
28.0,Female,56.0,1.5,193.0,128.0,56.0,1.94,1242.0,Strength,2.7,5.0,3.0,24.89,0-29,40-59,healthy
59.0,Male,126.4,1.69,168.0,149.0,68.0,1.24,915.0,Strength,2.9,3.0,1.0,44.26,50-100,100-130,sever obesity
20.0,Female,44.2,1.61,177.0,122.0,69.0,1.08,659.0,HIIT,2.5,2.0,1.0,17.05,0-29,40-59,under weight
28.0,Female,72.9,1.67,197.0,147.0,74.0,1.13,831.0,Cardio,2.2,3.0,2.0,26.14,0-29,60-79,overweight
21.0,Male,110.7,1.69,193.0,133.0,59.0,1.06,775.0,Yoga,2.7,3.0,1.0,38.76,0-29,100-130,obesity
59.0,Female,54.6,1.57,164.0,169.0,64.0,0.58,441.0,Cardio,2.3,3.0,1.0,22.15,50-100,40-59,healthy
18.0,Female,65.3,1.55,184.0,161.0,59.0,1.42,1143.0,Yoga,2.2,3.0,2.0,27.18,0-29,60-79,overweight
43.0,Male,102.6,1.72,190.0,147.0,58.0,0.82,597.0,Strength,2.0,2.0,1.0,34.68,40-49,100-130,obesity
23.0,Female,64.5,1.7,187.0,125.0,72.0,0.51,319.0,Cardio,1.7,2.0,1.0,22.32,0-29,60-79,healthy
44.0,Male,124.8,1.85,175.0,126.0,69.0,1.35,842.0,Strength,3.5,4.0,2.0,36.46,40-49,100-130,obesity
18.0,Male,64.5,1.82,187.0,149.0,52.0,1.2,983.0,HIIT,2.4,3.0,2.0,19.47,0-29,60-79,healthy
50.0,Female,69.7,1.72,198.0,135.0,66.0,1.24,753.0,Strength,2.0,4.0,2.0,23.56,50-100,60-79,healthy
59.0,Female,70.7,1.68,192.0,121.0,66.0,1.17,637.0,Cardio,1.9,3.0,2.0,25.05,50-100,60-79,overweight
20.0,Female,71.3,1.58,167.0,167.0,54.0,1.07,893.0,HIIT,1.5,3.0,2.0,28.56,0-29,60-79,overweight
28.0,Male,87.0,1.76,197.0,121.0,60.0,1.2,799.0,Yoga,3.5,3.0,2.0,28.09,0-29,80-99,overweight
