age,gender,weight,height,max_bpm,avg_bpm,resting_bpm,session_duration,calories_burned,workout_type,water_intake,workout_frequency,experience_level,bmi,age_category,weight_category,bmi_category
47,Male,127.8,1.65,198,157,60,0.77,598.0,Cardio,3.5,2,1,46.94,40-49,100-130,sever obesity
54,Male,78.7,1.66,195,131,55,1.42,921.0,Yoga,2.6,3,2,28.56,50-100,60-79,overweight
21,Male,101.2,1.84,181,132,50,1.3,944.0,Yoga,3.3,2,1,29.89,0-29,100-130,overweight
42,Male,64.8,1.65,161,166,67,1.1,904.0,Cardio,2.8,3,2,23.8,40-49,60-79,healthy
41,Female,62.3,1.79,181,162,73,1.99,1451.0,Yoga,2.7,5,3,19.44,40-49,60-79,healthy
46,Male,94.7,1.82,164,120,69,1.47,873.0,Cardio,3.2,3,2,28.59,40-49,80-99,overweight
59,Female,60.7,1.73,185,154,55,1.03,714.0,Yoga,2.5,3,2,20.28,50-100,60-79,healthy
40,Female,57.4,1.71,168,143,61,1.87,1337.0,Strength,2.7,5,3,19.63,40-49,40-59,healthy
44,Male,98.0,1.83,194,130,56,1.28,824.0,Cardio,3.5,4,2,29.26,40-49,80-99,overweight
51,Male,48.6,1.77,199,155,74,1.47,1128.0,Strength,3.5,2,1,15.51,50-100,40-59,under weight
32,Female,62.6,1.63,190,161,58,1.67,1344.0,HIIT,2.7,5,3,23.56,30-39,60-79,healthy
24,Female,62.9,1.79,180,135,59,1.42,958.0,Cardio,2.3,4,2,19.63,0-29,60-79,healthy
31,Male,86.9,1.69,185,130,65,1.72,1230.0,Yoga,3.5,4,3,30.43,30-39,80-99,obesity
21,Male,88.4,1.6,198,121,67,1.71,1138.0,HIIT,3.5,4,3,34.53,0-29,80-99,obesity
48,Male,87.1,1.76,183,156,67,1.81,1398.0,Strength,3.5,5,3,28.12,40-49,80-99,overweight
38,Male,91.5,1.77,178,140,74,0.8,616.0,Yoga,3.4,2,1,29.21,30-39,80-99,overweight
44,Female,77.7,1.79,198,165,53,1.41,1047.0,HIIT,2.2,3,1,24.25,40-49,60-79,healthy
49,Female,69.3,1.62,191,122,62,1.14,626.0,HIIT,1.9,4,2,26.41,40-49,60-79,overweight
56,Male,129.5,1.95,160,129,66,1.0,639.0,Strength,3.5,2,1,34.06,50-100,100-130,obesity
19,Male,87.8,1.78,195,161,72,1.28,1133.0,Cardio,3.3,2,1,27.71,0-29,80-99,overweight
22,Female,71.6,1.77,197,158,56,1.49,1177.0,Yoga,1.8,3,1,22.85,0-29,60-79,healthy
36,Male,84.0,1.94,168,123,50,1.8,1218.0,HIIT,3.5,5,3,22.32,30-39,80-99,healthy
49,Male,46.5,1.72,169,120,72,1.4,832.0,Yoga,2.6,4,2,15.72,40-49,40-59,under weight
46,Female,56.9,1.6,185,143,65,0.88,566.0,Cardio,1.6,3,1,22.23,40-49,40-59,healthy
42,Male,50.3,1.64,177,150,62,0.63,468.0,Strength,2.4,3,1,18.7,40-49,40-59,healthy
20,Male,83.0,1.8,167,160,73,0.79,695.0,Yoga,2.9,2,1,25.62,0-29,80-99,overweight
22,Male,107.4,1.74,195,138,63,1.34,1017.0,Strength,2.2,2,1,35.47,0-29,100-130,obesity
18,Male,118.6,1.64,188,134,67,0.94,693.0,Cardio,2.7,3,1,44.1,0-29,100-130,sever obesity
30,Male,85.3,1.95,160,155,68,1.61,1373.0,Yoga,3.5,5,3,22.43,30-39,80-99,healthy
50,Male,52.2,1.84,195,124,52,1.38,847.0,Strength,3.1,4,2,15.42,50-100,40-59,under weight
57,Female,51.4,1.63,183,134,73,1.2,724.0,Yoga,2.0,4,2,19.35,50-100,40-59,healthy
48,Female,52.3,1.66,174,130,71,0.74,433.0,Yoga,1.8,3,1,18.98,40-49,40-59,healthy
28,Female,79.6,1.59,181,130,54,1.49,968.0,HIIT,1.5,3,2,31.49,0-29,60-79,obesity
55,Male,52.1,1.68,180,167,50,0.77,637.0,Yoga,3.0,3,1,18.46,50-100,40-59,under weight
36,Male,110.2,1.77,191,156,74,1.19,1021.0,HIIT,3.4,2,1,35.18,30-39,100-130,obesity
46,Female,47.9,1.72,171,147,57,1.41,933.0,Cardio,2.0,3,1,16.19,40-49,40-59,under weight
28,Male,86.9,1.78,164,134,68,1.29,951.0,HIIT,3.7,4,2,27.43,0-29,80-99,overweight
22,Female,72.1,1.62,183,123,59,1.38,849.0,HIIT,2.1,3,1,27.47,0-29,60-79,overweight
47,Male,45.9,1.93,166,159,65,1.29,1015.0,Cardio,2.0,3,2,12.32,40-49,40-59,under weight
50,Female,70.4,1.55,160,143,58,0.73,470.0,Strength,2.7,2,1,29.3,50-100,60-79,overweight
25,Female,47.2,1.71,185,142,56,0.89,632.0,Cardio,2.5,2,1,16.14,0-29,40-59,under weight
43,Female,40.5,1.74,187,143,51,1.5,965.0,HIIT,2.2,3,2,13.38,40-49,40-59,under weight
41,Male,74.3,1.61,160,136,51,1.06,714.0,Strength,3.5,4,2,28.66,40-49,60-79,overweight
47,Female,68.7,1.76,161,137,66,1.37,845.0,Strength,2.4,3,2,22.18,40-49,60-79,healthy
35,Male,127.1,1.62,187,128,69,1.02,718.0,Strength,3.4,4,2,48.43,30-39,100-130,sever obesity
37,Female,55.6,1.57,182,123,53,0.97,597.0,Cardio,2.4,2,1,22.56,30-39,40-59,healthy
46,Female,58.9,1.7,180,155,53,1.52,1060.0,Strength,2.7,4,3,20.38,40-49,40-59,healthy
31,Male,49.3,1.62,182,157,52,0.56,484.0,Strength,3.2,2,1,18.79,30-39,40-59,healthy
22,Male,45.7,1.77,164,139,73,1.04,795.0,HIIT,2.4,3,1,14.59,0-29,40-59,under weight
49,Male,82.3,1.84,192,146,71,1.29,932.0,Strength,3.4,4,2,24.31,40-49,80-99,healthy
52,Male,85.5,1.82,174,154,57,1.78,1357.0,Yoga,3.5,4,3,25.81,50-100,80-99,overweight
57,Male,76.6,1.86,173,141,55,1.14,796.0,Yoga,2.8,4,2,22.14,50-100,60-79,healthy
42,Female,50.7,1.75,163,162,51,1.29,940.0,Strength,1.9,3,2,16.56,40-49,40-59,under weight
23,Female,60.1,1.59,191,123,52,1.8,1107.0,HIIT,2.7,4,3,23.77,0-29,60-79,healthy
31,Female,63.2,1.8,166,157,66,0.59,463.0,Cardio,2.6,2,1,19.51,30-39,60-79,healthy
34,Male,52.0,1.78,171,130,53,1.38,987.0,Strength,2.7,4,2,16.41,30-39,40-59,under weight
50,Female,58.4,1.79,164,131,56,1.6,943.0,HIIT,2.7,4,3,18.23,50-100,40-59,under weight
40,Male,87.9,1.87,196,134,54,1.96,1445.0,Strength,3.5,5,3,25.14,40-49,80-99,overweight
30,Female,61.6,1.52,178,138,71,1.78,1228.0,Cardio,2.7,4,3,26.66,30-39,60-79,overweight
40,Female,55.1,1.61,184,158,64,1.55,1224.0,Yoga,2.7,4,3,21.26,40-49,40-59,healthy
22,Female,40.3,1.56,192,121,57,1.45,877.0,HIIT,2.1,4,2,16.56,0-29,40-59,under weight
20,Male,111.0,1.94,170,156,50,1.02,875.0,Cardio,3.3,4,2,29.49,0-29,100-130,overweight
50,Female,66.3,1.57,192,132,73,1.25,742.0,HIIT,1.6,2,1,26.9,50-100,60-79,overweight
19,Male,127.9,1.93,185,168,70,1.27,1173.0,Strength,3.0,4,2,34.34,0-29,100-130,obesity
29,Male,81.7,1.99,162,126,54,1.45,1005.0,Strength,3.2,2,1,20.63,0-29,80-99,healthy
28,Female,63.0,1.62,196,147,55,0.68,500.0,Strength,1.9,2,1,24.01,0-29,60-79,healthy
54,Female,43.8,1.65,171,129,61,1.29,749.0,Yoga,1.7,4,2,16.09,50-100,40-59,under weight
40,Male,51.7,1.82,161,160,71,0.9,792.0,Strength,3.0,3,1,15.61,40-49,40-59,under weight
25,Male,49.9,1.98,165,122,68,1.15,772.0,Yoga,2.1,3,2,12.73,0-29,40-59,under weight
30,Female,77.9,1.77,166,130,62,1.41,916.0,Cardio,2.6,4,2,24.87,30-39,60-79,healthy
43,Female,55.2,1.73,167,165,62,1.67,1240.0,Cardio,2.7,5,3,18.44,40-49,40-59,under weight
58,Female,46.1,1.67,187,129,70,1.28,743.0,Yoga,1.8,4,2,16.53,50-100,40-59,under weight
24,Female,42.0,1.75,174,144,55,0.83,598.0,Strength,2.3,3,1,13.71,0-29,40-59,under weight
56,Male,125.5,1.8,189,131,73,1.26,817.0,Strength,2.7,4,2,38.73,50-100,100-130,obesity
30,Male,91.4,1.99,171,152,60,1.37,1145.0,HIIT,3.7,3,2,23.08,30-39,80-99,healthy
50,Male,96.7,1.72,188,125,62,1.46,903.0,Strength,2.7,3,2,32.69,50-100,80-99,obesity
46,Male,72.6,1.87,188,161,64,1.31,1044.0,HIIT,3.4,4,2,20.76,40-49,60-79,healthy
19,Female,46.8,1.63,184,128,63,1.35,864.0,HIIT,1.6,4,2,17.61,0-29,40-59,under weight
25,Female,59.4,1.51,185,161,54,1.62,1304.0,Cardio,2.7,5,3,26.05,0-29,40-59,overweight
42,Female,49.2,1.5,173,131,63,1.15,678.0,HIIT,1.5,3,2,21.87,40-49,40-59,healthy
52,Male,65.5,1.74,191,138,70,1.48,1011.0,Strength,2.8,4,2,21.63,50-100,60-79,healthy
30,Male,101.0,1.68,182,134,61,1.46,1076.0,Strength,2.9,4,2,35.79,30-39,100-130,obesity
19,Female,69.2,1.6,186,155,74,1.17,907.0,Cardio,1.6,3,1,27.03,0-29,60-79,overweight
19,Female,59.1,1.57,184,162,50,1.65,1336.0,Cardio,2.7,5,3,23.98,0-29,40-59,healthy
36,Female,57.7,1.77,176,147,63,1.65,1213.0,Strength,2.7,4,3,18.42,30-39,40-59,under weight
25,Female,77.7,1.55,184,120,52,0.55,330.0,Yoga,1.7,2,1,32.34,0-29,60-79,obesity
29,Female,75.6,1.8,175,149,57,1.31,976.0,Yoga,1.9,4,2,23.33,0-29,60-79,healthy
35,Female,78.9,1.64,196,164,70,1.28,1050.0,Cardio,2.6,4,2,29.34,30-39,60-79,overweight
27,Male,76.7,1.7,196,150,56,0.96,792.0,HIIT,2.1,3,1,26.54,0-29,60-79,overweight
19,Male,56.9,1.87,178,138,70,0.61,463.0,Cardio,3.7,3,1,16.27,0-29,40-59,under weight
54,Female,70.7,1.57,198,163,65,1.14,836.0,Cardio,2.1,3,1,28.68,50-100,60-79,overweight
36,Female,48.7,1.68,194,144,56,1.23,886.0,Yoga,1.6,3,1,17.25,30-39,40-59,under weight
18,Female,54.8,1.68,176,158,71,1.27,1003.0,Strength,2.2,4,2,19.42,0-29,40-59,healthy
18,Female,60.9,1.79,191,126,69,1.11,699.0,Cardio,2.1,2,1,19.01,0-29,60-79,healthy
43,Male,76.8,1.92,192,161,50,1.24,988.0,Yoga,2.5,3,1,20.83,40-49,60-79,healthy
44,Female,69.5,1.75,192,155,69,1.02,711.0,HIIT,2.1,3,1,22.69,40-49,60-79,healthy
36,Male,112.4,1.63,164,135,58,1.02,757.0,Cardio,3.4,4,2,42.3,30-39,100-130,sever obesity
26,Male,127.6,1.73,167,160,62,1.32,1162.0,Strength,2.9,3,1,42.63,0-29,100-130,sever obesity
52,Female,65.9,1.52,188,139,53,1.27,794.0,Cardio,2.3,4,2,28.52,50-100,60-79,overweight
59,Male,89.4,1.72,188,152,67,1.08,813.0,Yoga,3.2,3,1,30.22,50-100,80-99,obesity
35,Male,59.2,1.66,197,161,59,1.3,1151.0,Strength,3.2,3,1,21.48,30-39,40-59,healthy
28,Female,56.0,1.5,193,128,56,1.94,1242.0,Strength,2.7,5,3,24.89,0-29,40-59,healthy
59,Male,126.4,1.69,168,149,68,1.24,915.0,Strength,2.9,3,1,44.26,50-100,100-130,sever obesity
20,Female,44.2,1.61,177,122,69,1.08,659.0,HIIT,2.5,2,1,17.05,0-29,40-59,under weight
28,Female,72.9,1.67,197,147,74,1.13,831.0,Cardio,2.2,3,2,26.14,0-29,60-79,overweight
21,Male,110.7,1.69,193,133,59,1.06,775.0,Yoga,2.7,3,1,38.76,0-29,100-130,obesity
59,Female,54.6,1.57,164,169,64,0.58,441.0,Cardio,2.3,3,1,22.15,50-100,40-59,healthy
18,Female,65.3,1.55,184,161,59,1.42,1143.0,Yoga,2.2,3,2,27.18,0-29,60-79,overweight
43,Male,102.6,1.72,190,147,58,0.82,597.0,Strength,2.0,2,1,34.68,40-49,100-130,obesity
23,Female,64.5,1.7,187,125,72,0.51,319.0,Cardio,1.7,2,1,22.32,0-29,60-79,healthy
44,Male,124.8,1.85,175,126,69,1.35,842.0,Strength,3.5,4,2,36.46,40-49,100-130,obesity
18,Male,64.5,1.82,187,149,52,1.2,983.0,HIIT,2.4,3,2,19.47,0-29,60-79,healthy
50,Female,69.7,1.72,198,135,66,1.24,753.0,Strength,2.0,4,2,23.56,50-100,60-79,healthy
59,Female,70.7,1.68,192,121,66,1.17,637.0,Cardio,1.9,3,2,25.05,50-100,60-79,overweight
20,Female,71.3,1.58,167,167,54,1.07,893.0,HIIT,1.5,3,2,28.56,0-29,60-79,overweight
28,Male,87.0,1.76,197,121,60,1.2,799.0,Yoga,3.5,3,2,28.09,0-29,80-99,overweight
54,Female,66.9,1.74,195,129,62,1.24,720.0,HIIT,2.1,2,1,22.1,50-100,60-79,healthy
45,Female,50.4,1.79,182,130,59,0.74,433.0,Cardio,2.5,2,1,15.73,40-49,40-59,under weight
18,Female,62.0,1.59,190,162,50,1.23,996.0,Strength,2.2,4,2,24.52,0-29,60-79,healthy
45,Male,79.2,1.95,189,135,69,1.47,982.0,Yoga,2.8,3,2,20.83,40-49,60-79,healthy
58,Female,56.5,1.7,170,122,57,0.74,406.0,Yoga,2.7,2,1,19.55,50-100,40-59,healthy
43,Female,48.4,1.61,190,127,69,1.28,732.0,Cardio,2.4,2,1,18.67,40-49,40-59,healthy
38,Male,46.1,1.79,188,158,68,0.64,556.0,Strength,2.8,3,1,14.39,30-39,40-59,under weight
39,Male,71.7,1.88,198,147,51,0.55,445.0,Cardio,2.2,2,1,20.29,30-39,60-79,healthy
30,Female,51.5,1.74,174,150,64,1.08,810.0,Strength,2.0,3,2,17.01,30-39,40-59,under weight
30,Male,90.0,1.66,165,152,71,1.32,1104.0,Cardio,2.1,4,2,32.66,30-39,80-99,obesity
33,Female,53.7,1.66,191,129,72,1.25,806.0,HIIT,2.5,3,1,19.49,30-39,40-59,healthy
37,Male,87.8,1.69,183,158,69,1.81,1573.0,HIIT,3.5,5,3,30.74,30-39,80-99,obesity
26,Male,76.4,1.79,177,156,73,1.17,1004.0,Strength,2.7,3,2,23.84,0-29,60-79,healthy
50,Female,73.6,1.55,183,145,74,0.89,581.0,HIIT,2.1,3,1,30.63,50-100,60-79,obesity
34,Male,75.7,1.94,181,141,72,1.18,915.0,Strength,2.4,4,2,20.11,30-39,60-79,healthy
45,Female,59.4,1.51,169,142,65,1.15,735.0,Strength,1.9,4,2,26.05,40-49,40-59,overweight
35,Male,62.8,1.63,184,160,63,1.41,1241.0,Cardio,3.7,4,2,23.64,30-39,60-79,healthy
32,Male,65.2,1.62,186,128,63,0.58,408.0,Cardio,3.4,2,1,24.84,30-39,60-79,healthy
56,Female,67.7,1.58,189,142,52,1.45,927.0,Strength,1.9,2,1,27.12,50-100,60-79,overweight
22,Male,102.1,1.85,190,157,67,1.48,1278.0,Cardio,2.4,4,2,29.83,0-29,100-130,overweight
30,Female,60.6,1.55,172,120,52,1.3,780.0,Strength,1.6,3,2,25.22,30-39,60-79,overweight
25,Male,88.1,1.95,182,131,68,1.41,1016.0,Cardio,3.0,2,1,23.17,0-29,80-99,healthy
54,Female,50.2,1.61,188,157,67,1.48,1046.0,HIIT,2.7,2,1,19.37,50-100,40-59,healthy
44,Male,86.6,1.97,197,167,50,1.66,1372.0,Yoga,3.5,5,3,22.31,40-49,80-99,healthy
55,Male,75.6,1.71,173,130,57,1.03,663.0,Strength,2.0,4,2,25.85,50-100,60-79,overweight
47,Female,58.5,1.79,195,131,71,1.42,837.0,Yoga,2.4,4,2,18.26,40-49,40-59,under weight
59,Male,53.9,1.75,168,135,69,1.48,989.0,Strength,2.8,4,2,17.6,50-100,40-59,under weight
57,Male,96.3,1.86,168,146,74,1.1,795.0,Strength,2.2,3,2,27.84,50-100,80-99,overweight
28,Male,76.3,1.62,161,162,70,1.16,1034.0,Strength,2.3,3,2,29.07,0-29,60-79,overweight
26,Female,54.2,1.65,172,120,58,1.07,642.0,Cardio,1.9,4,2,19.91,0-29,40-59,healthy
22,Female,44.8,1.72,166,132,54,1.48,977.0,Cardio,1.8,4,2,15.14,0-29,40-59,under weight
23,Female,71.4,1.72,164,169,74,1.25,1056.0,Strength,1.5,2,1,24.13,0-29,60-79,healthy
39,Male,93.4,1.7,191,155,50,1.1,938.0,Strength,2.5,4,2,32.32,30-39,80-99,obesity
22,Female,50.7,1.59,197,139,66,1.27,883.0,Strength,1.8,3,2,20.05,0-29,40-59,healthy
22,Female,58.3,1.72,173,128,63,1.0,640.0,Yoga,1.6,3,2,19.71,0-29,40-59,healthy
43,Male,82.9,1.95,181,160,70,1.9,1505.0,Cardio,3.5,5,3,21.8,40-49,80-99,healthy
50,Female,42.7,1.53,168,155,65,1.41,983.0,Strength,2.4,4,2,18.24,50-100,40-59,under weight
40,Male,60.2,1.88,183,141,61,1.22,946.0,Cardio,3.0,3,2,17.03,40-49,60-79,under weight
32,Female,70.5,1.62,177,122,58,1.24,756.0,Strength,1.8,2,1,26.86,30-39,60-79,overweight
27,Male,87.5,1.63,183,135,74,1.75,1299.0,Strength,3.5,5,3,32.93,0-29,80-99,obesity
43,Female,73.0,1.59,191,158,67,1.31,931.0,Yoga,2.2,3,1,28.88,40-49,60-79,overweight
42,Male,73.5,1.63,188,136,68,0.52,350.0,Strength,3.2,3,1,27.66,40-49,60-79,overweight
59,Male,122.3,1.89,178,153,51,0.66,500.0,Yoga,3.1,3,1,34.24,50-100,100-130,obesity
57,Male,96.1,1.74,199,144,54,1.21,862.0,Cardio,2.8,3,2,31.74,50-100,80-99,obesity
24,Female,67.7,1.56,177,138,66,1.42,980.0,HIIT,2.1,3,2,27.82,0-29,60-79,overweight
51,Male,102.6,1.77,193,130,59,1.21,779.0,HIIT,3.4,2,1,32.75,50-100,100-130,obesity
31,Female,64.4,1.7,160,144,70,1.97,1418.0,Strength,2.7,5,3,22.28,30-39,60-79,healthy
56,Male,90.2,1.61,163,168,51,1.38,1148.0,Yoga,2.3,3,2,34.8,50-100,80-99,obesity
20,Male,117.7,1.81,196,161,54,1.35,1195.0,Yoga,3.3,3,2,35.93,0-29,100-130,obesity
56,Female,40.4,1.8,196,165,72,1.23,913.0,Cardio,2.1,4,2,12.47,50-100,40-59,under weight
31,Female,48.8,1.51,195,131,60,1.48,969.0,Cardio,2.0,2,1,21.4,30-39,40-59,healthy
52,Male,85.5,1.8,190,136,66,1.7,1144.0,Strength,3.5,5,3,26.39,50-100,80-99,overweight
49,Male,77.7,1.61,160,158,50,1.03,806.0,Strength,3.4,3,2,29.98,40-49,60-79,obesity
54,Male,114.9,1.92,188,135,71,1.2,802.0,HIIT,2.6,4,2,31.17,50-100,100-130,obesity
38,Female,70.3,1.52,164,144,66,1.19,857.0,Yoga,2.0,4,2,30.43,30-39,60-79,obesity
36,Female,57.3,1.64,164,157,70,1.13,887.0,Strength,1.8,4,2,21.3,30-39,40-59,healthy
39,Male,59.7,1.83,170,154,59,1.35,1143.0,Strength,2.3,4,2,17.83,30-39,40-59,under weight
57,Male,122.1,1.89,165,134,58,1.13,750.0,Cardio,3.6,3,1,34.18,50-100,100-130,obesity
43,Male,73.2,1.88,176,142,63,1.17,822.0,Cardio,3.3,3,1,20.71,40-49,60-79,healthy
48,Female,68.2,1.69,170,159,73,0.75,537.0,HIIT,2.5,3,1,23.88,40-49,60-79,healthy
35,Female,55.3,1.56,187,139,56,1.71,1188.0,Strength,2.7,5,3,22.72,30-39,40-59,healthy
55,Male,91.8,1.78,165,153,65,1.44,1091.0,Cardio,3.4,3,1,28.97,50-100,80-99,overweight
51,Female,70.3,1.55,178,139,54,1.4,876.0,Yoga,1.6,3,1,29.26,50-100,60-79,overweight
29,Female,71.8,1.55,190,120,68,1.2,720.0,Cardio,2.4,4,2,29.89,0-29,60-79,overweight
33,Male,117.0,1.61,166,130,55,1.04,744.0,HIIT,2.4,3,2,45.14,30-39,100-130,sever obesity
41,Male,47.1,1.78,165,149,65,1.26,929.0,Yoga,2.4,3,1,14.87,40-49,40-59,under weight
57,Female,60.9,1.52,196,157,66,1.31,926.0,Strength,1.8,3,2,26.36,50-100,60-79,overweight
50,Male,86.7,1.63,161,143,58,1.7,1203.0,Cardio,3.5,4,3,32.63,50-100,80-99,obesity
25,Male,66.6,1.61,184,166,56,1.38,1260.0,Strength,3.0,2,1,25.69,0-29,60-79,overweight
39,Male,127.5,1.82,180,161,70,1.26,1116.0,Strength,3.0,3,2,38.49,30-39,100-130,obesity
37,Female,70.3,1.77,162,123,52,1.01,621.0,Strength,1.7,2,1,22.44,30-39,60-79,healthy
35,Female,64.2,1.59,199,145,66,1.63,1182.0,Yoga,2.7,5,3,25.39,30-39,60-79,overweight
41,Female,63.4,1.59,162,153,55,1.84,1267.0,HIIT,2.7,5,3,25.08,40-49,60-79,overweight
58,Male,109.0,1.91,198,156,56,1.49,1151.0,Yoga,2.2,3,2,29.88,50-100,100-130,overweight
44,Female,72.1,1.66,176,152,55,1.4,958.0,Strength,2.5,2,1,26.16,40-49,60-79,overweight
59,Male,96.7,1.71,183,150,62,0.57,423.0,Yoga,2.9,3,1,33.07,50-100,80-99,obesity
42,Female,42.7,1.74,161,130,71,1.04,608.0,Strength,1.6,3,1,14.1,40-49,40-59,under weight
18,Female,66.9,1.57,193,127,63,1.07,679.0,Cardio,2.2,3,2,27.14,0-29,60-79,overweight
43,Male,110.0,1.76,160,122,50,1.09,658.0,Yoga,3.4,3,1,35.51,40-49,100-130,obesity
42,Male,79.3,1.93,181,147,50,1.22,888.0,Cardio,3.3,2,1,21.29,40-49,60-79,healthy
18,Female,57.2,1.75,193,160,74,1.29,1032.0,Cardio,2.4,3,2,18.68,0-29,40-59,healthy
40,Female,56.2,1.79,198,153,57,1.79,1369.0,Yoga,2.7,5,3,17.54,40-49,40-59,under weight
34,Male,68.0,1.68,169,128,57,0.67,472.0,Cardio,3.4,2,1,24.09,30-39,60-79,healthy
36,Male,56.2,1.95,183,128,64,1.09,767.0,Strength,3.4,4,2,14.78,30-39,40-59,under weight
46,Female,74.9,1.53,179,151,66,1.3,883.0,HIIT,2.1,4,2,32.0,40-49,60-79,obesity
41,Male,101.1,1.83,160,162,66,0.79,634.0,Yoga,3.2,2,1,30.19,40-49,100-130,obesity
32,Male,102.8,1.98,168,120,61,1.24,818.0,Strength,2.8,3,2,26.22,30-39,100-130,overweight
36,Male,95.8,1.86,193,129,65,1.37,972.0,HIIT,3.2,3,1,27.69,30-39,80-99,overweight
18,Female,52.3,1.74,187,165,58,1.2,990.0,Cardio,2.2,2,1,17.27,0-29,40-59,under weight
39,Female,55.9,1.71,184,148,59,1.95,1443.0,Yoga,2.7,5,3,19.12,30-39,40-59,healthy
38,Male,81.4,1.71,187,148,58,1.52,1237.0,HIIT,3.5,5,3,27.84,30-39,80-99,overweight
43,Male,95.7,1.77,198,151,50,1.08,807.0,HIIT,3.4,3,1,30.55,40-49,80-99,obesity
34,Male,65.9,1.62,199,164,56,0.81,731.0,Yoga,2.2,2,1,25.11,30-39,60-79,overweight
53,Male,105.1,1.84,176,130,62,0.69,444.0,Cardio,2.9,3,1,31.04,50-100,100-130,obesity
50,Female,69.3,1.68,182,135,51,1.2,729.0,HIIT,2.0,2,1,24.55,50-100,60-79,healthy
42,Male,76.4,1.97,165,157,65,1.14,886.0,HIIT,2.6,3,2,19.69,40-49,60-79,healthy
52,Female,61.5,1.69,160,152,63,1.8,1231.0,Cardio,2.7,4,3,21.53,50-100,60-79,healthy
57,Female,46.1,1.76,165,130,60,1.44,842.0,Strength,1.7,3,2,14.88,50-100,40-59,under weight
40,Male,80.3,1.76,168,167,74,1.63,1497.0,Strength,3.5,5,3,25.92,40-49,80-99,overweight
39,Male,85.3,1.89,163,140,61,0.77,593.0,Strength,3.6,2,1,23.88,30-39,80-99,healthy
43,Male,127.7,1.69,171,155,53,1.14,875.0,Cardio,2.9,3,2,44.71,40-49,100-130,sever obesity
51,Male,59.0,1.65,198,153,53,1.22,924.0,HIIT,2.3,3,2,21.67,50-100,40-59,healthy
19,Male,110.8,1.91,161,149,54,1.31,1074.0,Strength,2.9,2,1,30.37,0-29,100-130,obesity
41,Male,94.5,2.0,179,136,69,1.18,794.0,HIIT,3.7,3,1,23.62,40-49,80-99,healthy
48,Female,62.9,1.58,192,124,69,1.98,1105.0,Strength,2.7,4,3,25.2,40-49,60-79,overweight
54,Male,71.6,1.86,160,147,70,1.14,830.0,Yoga,2.2,3,2,20.7,50-100,60-79,healthy
36,Female,47.2,1.74,196,160,53,1.5,1200.0,Cardio,1.6,4,2,15.59,30-39,40-59,under weight
58,Female,65.2,1.63,167,121,53,1.12,610.0,HIIT,2.0,3,2,24.54,50-100,60-79,healthy
44,Female,59.1,1.52,177,136,56,1.58,967.0,Yoga,2.7,5,3,25.58,40-49,40-59,overweight
54,Female,56.5,1.75,196,154,66,1.76,1220.0,HIIT,2.7,5,3,18.45,50-100,40-59,under weight
23,Female,44.1,1.62,196,122,58,0.58,354.0,Yoga,2.7,2,1,16.8,0-29,40-59,under weight
22,Male,88.5,1.62,174,162,69,1.88,1675.0,Strength,3.5,5,3,33.72,0-29,80-99,obesity
34,Female,64.5,1.78,169,144,64,1.33,958.0,Yoga,1.8,4,2,20.36,30-39,60-79,healthy
42,Male,85.2,1.81,189,151,65,1.54,1151.0,Yoga,3.5,5,3,26.01,40-49,80-99,overweight
50,Female,67.9,1.77,171,164,73,1.03,760.0,Yoga,2.4,3,2,21.67,50-100,60-79,healthy
42,Female,46.6,1.77,184,139,63,0.61,382.0,Yoga,2.6,2,1,14.87,40-49,40-59,under weight
57,Male,85.6,1.69,189,133,50,1.76,1159.0,Yoga,3.5,5,3,29.97,50-100,80-99,obesity
29,Male,55.7,1.61,177,128,51,1.41,993.0,Strength,2.3,3,1,21.49,0-29,40-59,healthy
24,Female,52.6,1.57,169,166,60,1.29,1071.0,HIIT,2.4,2,1,21.34,0-29,40-59,healthy
22,Male,71.0,1.62,199,138,68,0.91,691.0,HIIT,3.5,2,1,27.05,0-29,60-79,overweight
25,Male,120.6,1.83,179,120,51,1.04,686.0,Cardio,2.5,3,2,36.01,0-29,100-130,obesity
26,Male,55.7,1.68,182,129,54,1.13,802.0,Yoga,2.9,3,1,19.73,0-29,40-59,healthy
50,Male,57.1,1.91,184,131,68,1.09,707.0,Yoga,2.7,4,2,15.65,50-100,40-59,under weight
39,Female,56.0,1.6,184,151,69,0.89,672.0,Yoga,2.0,2,1,21.87,30-39,40-59,healthy
51,Female,54.7,1.53,167,135,69,1.11,674.0,HIIT,2.0,4,2,23.37,50-100,40-59,healthy
27,Male,89.3,1.64,192,162,64,1.82,1622.0,HIIT,3.5,4,3,33.2,0-29,80-99,obesity
27,Male,108.0,1.8,174,122,70,1.38,926.0,Cardio,2.5,4,2,33.33,0-29,100-130,obesity
42,Male,63.7,1.98,172,128,69,1.37,868.0,Yoga,3.0,2,1,16.25,40-49,60-79,under weight
46,Female,61.0,1.71,181,153,61,1.67,1150.0,Cardio,2.7,4,3,20.86,40-49,60-79,healthy
43,Female,42.2,1.65,162,148,59,1.33,886.0,Cardio,2.3,3,2,15.5,40-49,40-59,under weight
55,Female,76.3,1.73,196,158,65,1.08,768.0,Yoga,2.6,3,1,25.49,50-100,60-79,overweight
54,Female,67.5,1.54,182,140,50,0.72,454.0,Cardio,1.5,3,1,28.46,50-100,60-79,overweight
