age,weight,height,max_bpm,avg_bpm,resting_bpm,session_duration,calories_burned,fat_percentage,water_intake,workout_frequency,experience_level,bmi,gender_Female,gender_Male,workout_type_Cardio,workout_type_HIIT,workout_type_Strength,workout_type_Yoga,age_category_0-29,age_category_30-39,age_category_40-49,age_category_50-100,weight_category_100-130,weight_category_40-59,weight_category_60-79,weight_category_80-99,bmi_category_healthy,bmi_category_obesity,bmi_category_overweight,bmi_category_sever obesity,bmi_category_under weight,hrr,intensity,calories_per_min,water_per_session,experience_intensity_ratio
52,60.3,1.68,182,125,64,1.6,900.0,16.5,2.7,4,3,213647.9591836735,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,118,0.5169491525423728,562.5,0.675,1.5508474576271185
24,40.4,1.64,168,168,55,0.99,832.0,31.0,1.9,2,1,150208.2093991672,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,113,1.0,840.4040404040404,0.95,1.0
33,78.5,1.66,161,156,69,1.29,1006.0,32.8,1.9,4,2,284874.4375090724,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,92,0.9456521739130435,779.8449612403101,0.475,1.891304347826087
43,102.6,1.72,190,147,58,0.82,597.0,27.5,2.0,2,1,346809.0859924283,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,132,0.6742424242424242,728.048780487805,1.0,0.6742424242424242
19,110.8,1.91,161,149,54,1.31,1074.0,23.3,2.9,2,1,303719.744524547,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,107,0.8878504672897196,819.8473282442748,1.45,0.8878504672897196
18,60.9,1.79,191,126,69,1.11,699.0,31.1,2.1,2,1,190068.9741268999,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,122,0.4672131147540984,629.7297297297297,1.05,0.4672131147540984
29,55.7,1.61,177,128,51,1.41,993.0,28.7,2.3,3,1,214883.6850430153,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,126,0.6111111111111112,704.2553191489362,0.7666666666666666,0.6111111111111112
22,110.5,1.92,172,144,55,1.16,919.0,20.2,3.3,3,2,299750.4340277778,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,117,0.7606837606837606,792.2413793103449,1.0999999999999999,1.5213675213675213
54,55.2,1.71,164,152,67,0.77,579.0,24.4,2.8,2,1,188776.03365137993,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,97,0.8762886597938144,751.9480519480519,1.4,0.8762886597938144
49,46.5,1.72,169,120,72,1.4,832.0,22.2,2.6,4,2,157179.55651703622,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,97,0.4948453608247423,594.2857142857143,0.65,0.9896907216494846
26,70.9,1.66,184,125,68,0.81,506.0,28.9,1.7,3,1,257294.23718972277,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,116,0.49137931034482757,624.6913580246913,0.5666666666666667,0.49137931034482757
58,74.6,1.75,193,137,58,1.09,739.0,24.2,2.9,2,1,243591.83673469382,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,135,0.5851851851851851,677.9816513761467,1.45,0.5851851851851851
52,45.1,1.72,196,129,70,0.93,594.0,27.5,3.3,2,1,152447.26879394267,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,126,0.46825396825396826,638.7096774193548,1.65,0.46825396825396826
36,99.9,1.99,189,147,73,1.33,1075.0,20.9,2.5,3,1,252266.35691017902,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,116,0.6379310344827587,808.2706766917292,0.8333333333333334,0.6379310344827587
33,117.0,1.61,166,130,55,1.04,744.0,25.1,2.4,3,2,451371.4748659388,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,111,0.6756756756756757,715.3846153846154,0.7999999999999999,1.3513513513513513
20,75.9,1.73,165,152,63,1.39,1056.0,30.6,2.1,4,2,253600.18710949252,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,102,0.8725490196078431,759.7122302158274,0.525,1.7450980392156863
37,71.2,1.64,162,120,73,1.11,666.0,29.9,1.7,3,2,264723.37894110655,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,89,0.5280898876404494,600.0,0.5666666666666667,1.0561797752808988
41,78.8,1.72,172,132,62,1.01,660.0,27.3,3.1,4,2,266360.1946998377,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,110,0.6363636363636364,653.4653465346535,0.775,1.2727272727272727
50,50.6,1.69,162,156,60,1.31,1012.0,23.8,3.0,2,1,177164.66510276255,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,102,0.9411764705882353,772.5190839694657,1.5,0.9411764705882353
41,82.5,1.79,185,139,61,1.69,1163.0,14.7,3.5,4,3,257482.6004182142,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,124,0.6290322580645161,688.1656804733728,0.875,1.8870967741935485
28,108.5,1.79,183,120,68,1.33,878.0,24.8,2.1,4,2,338628.63206516654,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,115,0.45217391304347826,660.1503759398496,0.525,0.9043478260869565
25,49.9,1.98,165,122,68,1.15,772.0,25.7,2.1,3,2,127282.93031323337,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,97,0.5567010309278351,671.304347826087,0.7000000000000001,1.1134020618556701
53,125.1,1.91,171,137,70,0.52,353.0,28.3,3.1,2,1,342918.23140813026,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,101,0.6633663366336634,678.8461538461538,1.55,0.6633663366336634
55,79.7,1.66,195,160,68,1.06,763.0,27.8,1.9,2,1,289229.2059805487,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,127,0.7244094488188977,719.8113207547169,0.95,0.7244094488188977
57,126.8,1.63,161,133,73,0.96,632.0,20.8,2.1,2,1,477247.92050886375,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,88,0.6818181818181818,658.3333333333334,1.05,0.6818181818181818
37,54.6,1.57,170,150,62,1.31,982.0,32.1,2.4,3,1,221510.0004056959,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,108,0.8148148148148148,749.618320610687,0.7999999999999999,0.8148148148148148
52,47.8,1.54,198,146,63,1.34,880.0,29.8,1.9,3,2,201551.69505818855,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,135,0.6148148148148148,656.7164179104477,0.6333333333333333,1.2296296296296296
42,97.9,1.91,193,136,73,1.01,680.0,29.0,2.8,3,2,268358.87174145447,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,120,0.525,673.2673267326733,0.9333333333333332,1.05
52,63.1,1.54,185,165,67,1.36,1010.0,34.8,1.8,3,2,266065.1037274414,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,118,0.8305084745762712,742.6470588235294,0.6,1.6610169491525424
42,72.4,1.69,177,148,61,1.07,713.0,29.0,2.3,3,2,253492.52477154168,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,116,0.75,666.3551401869158,0.7666666666666666,1.5
46,58.9,1.7,180,155,53,1.52,1060.0,17.1,2.7,4,3,203806.22837370238,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,127,0.8031496062992126,697.3684210526316,0.675,2.409448818897638
35,50.4,1.6,195,156,59,1.03,803.0,29.1,1.9,4,2,196875.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,136,0.7132352941176471,779.6116504854368,0.475,1.4264705882352942
35,64.2,1.59,199,145,66,1.63,1182.0,16.6,2.7,5,3,253945.65088406313,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,133,0.5939849624060151,725.1533742331288,0.54,1.781954887218045
19,58.8,1.77,181,136,53,1.4,952.0,32.8,2.7,2,1,187685.53097768838,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,128,0.6484375,680.0,1.35,0.6484375
52,105.2,1.62,189,141,61,1.36,949.0,27.6,3.2,3,1,400853.5284255448,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,128,0.625,697.7941176470588,1.0666666666666667,0.625
33,45.9,1.5,189,144,62,0.92,662.0,29.8,1.7,3,1,204000.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,127,0.6456692913385826,719.5652173913044,0.5666666666666667,0.6456692913385826
58,65.2,1.63,167,121,53,1.12,610.0,25.4,2.0,3,2,245398.77300613502,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,114,0.5964912280701754,544.6428571428571,0.6666666666666666,1.1929824561403508
53,56.3,1.79,193,141,59,1.52,964.0,16.5,2.7,5,3,175712.36852782374,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,134,0.6119402985074627,634.2105263157895,0.54,1.835820895522388
50,90.0,1.7,168,124,74,0.81,497.0,22.9,2.7,2,1,311418.6851211072,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,94,0.5319148936170213,613.5802469135803,1.35,0.5319148936170213
21,60.0,1.7,179,123,52,1.97,1212.0,19.1,2.7,5,3,207612.45674740482,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,127,0.5590551181102362,615.2284263959391,0.54,1.6771653543307088
50,51.5,1.71,199,155,64,1.48,1136.0,20.9,2.9,2,1,176122.56762764612,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,135,0.674074074074074,767.5675675675676,1.45,0.674074074074074
31,63.1,1.64,184,125,51,1.54,962.0,19.0,2.7,4,3,234607.37656157053,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,133,0.556390977443609,624.6753246753246,0.675,1.6691729323308269
38,91.5,1.77,178,140,74,0.8,616.0,26.7,3.4,2,1,292061.6681030355,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,104,0.6346153846153846,770.0,1.7,0.6346153846153846
37,48.7,1.67,164,132,74,1.39,1009.0,27.3,3.0,2,1,174620.81824375203,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,90,0.6444444444444445,725.8992805755396,1.5,0.6444444444444445
25,57.8,1.56,170,156,66,1.35,1053.0,29.3,1.6,3,2,237508.21827744902,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,104,0.8653846153846154,780.0,0.5333333333333333,1.7307692307692308
24,42.0,1.75,174,144,55,0.83,598.0,31.8,2.3,3,1,137142.85714285713,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,119,0.7478991596638656,720.4819277108434,0.7666666666666666,0.7478991596638656
20,128.4,1.92,167,145,57,0.63,502.0,26.1,2.0,2,1,348307.29166666674,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,110,0.8,796.8253968253969,1.0,0.8
34,74.2,1.57,178,158,52,1.47,1161.0,32.7,2.4,3,1,301026.4108077406,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,126,0.8412698412698413,789.795918367347,0.7999999999999999,0.8412698412698413
50,89.6,1.68,182,139,74,1.79,1232.0,12.2,3.5,5,3,317460.3174603175,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,108,0.6018518518518519,688.268156424581,0.7,1.8055555555555556
29,125.9,2.0,186,152,67,1.36,1137.0,24.7,3.1,4,2,314750.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,119,0.7142857142857143,836.0294117647059,0.775,1.4285714285714286
39,105.5,1.99,199,133,71,0.81,593.0,26.4,2.5,2,1,266407.41395419306,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,128,0.484375,732.0987654320987,1.25,0.484375
39,93.4,1.7,191,155,50,1.1,938.0,21.1,2.5,4,2,323183.3910034602,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,141,0.7446808510638298,852.7272727272726,0.625,1.4893617021276595
47,82.1,1.84,185,136,65,1.37,922.0,24.4,3.4,4,2,242497.63705103967,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,120,0.5916666666666667,672.9927007299269,0.85,1.1833333333333333
55,42.9,1.69,186,140,56,0.9,567.0,34.7,2.4,2,1,150204.8247610378,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,130,0.6461538461538462,630.0,1.2,0.6461538461538462
55,128.4,1.68,178,165,52,1.13,923.0,20.4,2.6,4,2,454931.97278911574,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,126,0.8968253968253969,816.8141592920355,0.65,1.7936507936507937
25,112.4,1.96,188,135,72,1.42,1054.0,23.2,2.5,2,1,292586.4223240317,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,116,0.5431034482758621,742.2535211267606,1.25,0.5431034482758621
44,77.7,1.79,198,165,53,1.41,1047.0,28.1,2.2,3,1,242501.79457569993,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,145,0.7724137931034483,742.5531914893618,0.7333333333333334,0.7724137931034483
44,89.3,1.99,192,135,58,1.4,936.0,26.3,2.0,4,2,225499.35607686674,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,134,0.5746268656716418,668.5714285714287,0.5,1.1492537313432836
51,70.3,1.55,178,139,54,1.4,876.0,26.1,1.6,3,1,292611.8626430801,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,124,0.6854838709677419,625.7142857142858,0.5333333333333333,0.6854838709677419
38,59.1,1.72,196,148,68,1.07,792.0,31.3,1.7,3,2,199770.1460248783,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,128,0.625,740.1869158878504,0.5666666666666667,1.25
47,49.9,1.69,178,147,64,1.48,979.0,26.0,1.7,3,2,174713.77052624212,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,114,0.7280701754385965,661.4864864864865,0.5666666666666667,1.456140350877193
50,101.7,1.67,192,127,57,0.53,333.0,20.9,2.9,2,1,364659.90175337944,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,135,0.5185185185185185,628.3018867924528,1.45,0.5185185185185185
45,93.0,1.91,175,143,55,1.03,729.0,27.3,3.7,3,2,254927.22238973714,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,120,0.7333333333333333,707.7669902912621,1.2333333333333334,1.4666666666666666
50,87.4,1.6,182,122,67,0.77,465.0,23.2,3.1,2,1,341406.25000000006,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,115,0.4782608695652174,603.8961038961039,1.55,0.4782608695652174
22,55.1,1.61,166,144,68,1.62,1166.0,19.9,2.7,4,3,212568.9595308823,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,98,0.7755102040816326,719.753086419753,0.675,2.326530612244898
36,123.7,1.69,185,138,73,1.3,987.0,20.4,2.1,4,2,433108.08445082465,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112,0.5803571428571429,759.2307692307692,0.525,1.1607142857142858
21,61.3,1.57,191,152,64,1.94,1474.0,17.2,2.7,4,3,248691.6304921091,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,127,0.6929133858267716,759.7938144329897,0.675,2.078740157480315
52,72.3,1.94,171,121,56,1.46,874.0,21.1,2.9,3,2,192103.30534594535,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,115,0.5652173913043478,598.6301369863014,0.9666666666666667,1.1304347826086956
34,69.2,1.53,167,134,59,1.36,911.0,28.5,2.1,2,1,295612.79849630484,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,108,0.6944444444444444,669.8529411764705,1.05,0.6944444444444444
45,81.4,1.61,164,141,55,1.14,796.0,30.0,2.2,4,2,314031.09447937965,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,109,0.7889908256880734,698.2456140350878,0.55,1.5779816513761469
47,84.8,1.86,187,129,63,1.85,1181.0,14.4,3.5,5,3,245115.0422014105,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,124,0.532258064516129,638.3783783783783,0.7,1.596774193548387
46,55.1,1.72,164,137,66,1.43,970.0,20.5,3.6,3,2,186249.3239588967,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,98,0.7244897959183674,678.3216783216784,1.2,1.4489795918367347
23,59.0,1.78,185,141,58,1.67,1177.0,17.8,2.7,5,3,186213.8618861255,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,127,0.6535433070866141,704.7904191616767,0.54,1.9606299212598424
52,64.9,1.51,164,165,68,1.83,1359.0,18.2,2.7,4,3,284636.6387439148,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,96,1.0104166666666667,742.6229508196722,0.675,3.03125
58,109.7,1.75,181,168,54,1.01,840.0,22.1,2.7,2,1,358204.081632653,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,127,0.8976377952755905,831.6831683168317,1.35,0.8976377952755905
54,78.4,1.9,174,146,72,0.81,585.0,21.5,3.7,2,1,217174.51523545707,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,102,0.7254901960784313,722.2222222222222,1.85,0.7254901960784313
41,76.7,1.79,172,132,56,1.4,832.0,34.0,2.0,4,2,239380.79335850943,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,116,0.6551724137931034,594.2857142857143,0.5,1.3103448275862069
46,63.1,1.61,187,152,68,1.0,684.0,34.7,2.2,4,2,243431.96635932257,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,119,0.7058823529411765,684.0,0.55,1.411764705882353
48,62.9,1.58,192,124,69,1.98,1105.0,20.0,2.7,4,3,251962.82647011694,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,123,0.44715447154471544,558.0808080808081,0.675,1.3414634146341462
52,85.6,1.74,182,145,56,1.84,1321.0,13.9,3.5,4,3,282732.19711983093,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,126,0.7063492063492064,717.9347826086956,0.875,2.119047619047619
50,66.3,1.57,192,132,73,1.25,742.0,31.6,1.6,2,1,268976.4290640593,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,119,0.4957983193277311,593.6,0.8,0.4957983193277311
38,61.3,1.97,177,146,51,1.37,1100.0,23.5,2.8,3,1,157953.05212708394,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,126,0.753968253968254,802.9197080291971,0.9333333333333332,0.753968253968254
49,44.1,1.65,189,133,74,1.16,694.0,26.7,1.8,4,2,161983.47107438016,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,115,0.5130434782608696,598.2758620689656,0.45,1.0260869565217392
40,63.8,1.62,185,143,72,1.3,1022.0,20.8,3.4,2,1,243103.18549001668,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,113,0.6283185840707964,786.1538461538461,1.7,0.6283185840707964
50,55.4,1.55,175,122,65,1.85,1016.0,18.5,2.7,4,3,230593.13215400625,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,110,0.5181818181818182,549.1891891891892,0.675,1.5545454545454547
20,74.7,1.58,172,166,62,1.04,863.0,32.8,2.4,3,2,299230.89248517866,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,110,0.9454545454545454,829.8076923076923,0.7999999999999999,1.8909090909090909
35,78.0,1.67,198,168,57,1.13,949.0,33.3,2.5,4,2,279680.1606368102,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,141,0.7872340425531915,839.8230088495576,0.625,1.574468085106383
42,57.5,1.67,192,149,55,1.14,764.0,34.1,2.4,2,1,206174.47739252035,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,137,0.6861313868613139,670.1754385964913,1.2,0.6861313868613139
59,60.7,1.73,185,154,55,1.03,714.0,33.8,2.5,3,2,202813.32486885632,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,130,0.7615384615384615,693.2038834951456,0.8333333333333334,1.523076923076923
48,69.0,1.74,160,167,58,1.48,1223.0,30.0,2.3,3,2,227903.28973444315,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,102,1.0686274509803921,826.3513513513514,0.7666666666666666,2.1372549019607843
20,75.8,1.78,197,133,53,1.42,944.0,27.4,2.0,4,2,239237.4700164121,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,144,0.5555555555555556,664.7887323943662,0.5,1.1111111111111112
57,75.7,1.63,161,131,60,0.69,407.0,32.6,2.3,3,1,284918.5140577365,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,101,0.7029702970297029,589.8550724637681,0.7666666666666666,0.7029702970297029
41,71.2,1.64,165,147,54,1.42,939.0,30.9,2.3,3,2,264723.37894110655,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,111,0.8378378378378378,661.2676056338029,0.7666666666666666,1.6756756756756757
49,85.0,1.68,197,163,74,1.82,1468.0,11.3,3.5,4,3,301162.13151927444,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,123,0.7235772357723578,806.5934065934066,0.875,2.1707317073170733
39,63.6,1.56,183,148,66,1.22,903.0,34.8,2.4,2,1,261341.22287968438,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,117,0.7008547008547008,740.1639344262295,1.2,0.7008547008547008
40,73.2,1.94,177,162,69,0.81,722.0,29.0,2.4,2,1,194494.63279838453,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,108,0.8611111111111112,891.358024691358,1.2,0.8611111111111112
19,48.3,1.52,186,136,56,0.96,653.0,26.3,1.6,2,1,209054.70914127422,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,130,0.6153846153846154,680.2083333333334,0.8,0.6153846153846154
44,42.8,1.78,167,159,64,1.49,1066.0,25.3,2.6,3,2,135083.9540462063,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,103,0.9223300970873787,715.4362416107383,0.8666666666666667,1.8446601941747574
59,88.1,1.76,187,168,74,1.35,1123.0,26.9,3.0,3,2,284413.73966942145,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,113,0.831858407079646,831.8518518518518,1.0,1.663716814159292
19,72.4,1.75,169,140,64,1.2,840.0,31.0,1.7,4,2,236408.1632653061,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,105,0.7238095238095238,700.0,0.425,1.4476190476190476
43,73.2,1.88,176,142,63,1.17,822.0,29.4,3.3,3,1,207107.28836577645,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,113,0.6991150442477876,702.5641025641027,1.0999999999999999,0.6991150442477876
34,110.5,1.86,188,139,62,1.42,1086.0,22.3,3.6,2,1,319401.08683084743,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,126,0.6111111111111112,764.7887323943662,1.8,0.6111111111111112
57,46.1,1.76,165,130,60,1.44,842.0,25.8,1.7,3,2,148824.89669421487,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,105,0.6666666666666666,584.7222222222223,0.5666666666666667,1.3333333333333333
50,90.8,1.71,173,153,62,1.07,810.0,22.6,3.4,4,2,310522.8959337916,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,111,0.8198198198198198,757.0093457943925,0.85,1.6396396396396395
26,59.3,1.51,181,129,71,1.7,1096.0,15.1,2.7,5,3,260076.31244243673,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,110,0.5272727272727272,644.7058823529412,0.54,1.5818181818181816
56,45.1,1.73,165,129,73,0.83,482.0,25.4,2.6,3,1,150689.96625346655,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,92,0.6086956521739131,580.722891566265,0.8666666666666667,0.6086956521739131
46,45.0,1.77,185,162,58,1.48,1187.0,29.1,3.6,3,2,143636.88595231253,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,127,0.8188976377952756,802.0270270270271,1.2,1.6377952755905512
59,89.4,1.62,198,125,59,1.43,885.0,23.5,3.6,3,2,340649.29126657516,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,139,0.4748201438848921,618.8811188811189,1.2,0.9496402877697842
43,127.7,1.69,171,155,53,1.14,875.0,24.1,2.9,3,2,447113.19631665567,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,118,0.864406779661017,767.5438596491229,0.9666666666666667,1.728813559322034
52,70.9,1.72,194,143,66,1.31,927.0,20.2,2.6,3,2,239656.57111952407,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,128,0.6015625,707.6335877862596,0.8666666666666667,1.203125
42,49.2,1.5,173,131,63,1.15,678.0,27.7,1.5,3,2,218666.6666666667,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,110,0.6181818181818182,589.5652173913044,0.5,1.2363636363636363
41,62.3,1.79,181,162,73,1.99,1451.0,19.0,2.7,5,3,194438.37583096657,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,108,0.8240740740740741,729.1457286432161,0.54,2.4722222222222223
30,64.1,1.87,182,142,67,0.64,500.0,26.2,2.1,2,1,183305.21318882433,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,115,0.6521739130434783,781.25,1.05,0.6521739130434783
24,69.7,1.75,166,146,60,1.41,1029.0,32.5,2.0,3,1,227591.83673469385,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,106,0.8113207547169812,729.7872340425532,0.6666666666666666,0.8113207547169812
53,56.9,1.59,199,164,65,1.49,1100.0,29.5,2.0,3,2,225070.21083026778,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,134,0.7388059701492538,738.255033557047,0.6666666666666666,1.4776119402985075
37,53.0,1.71,184,156,50,1.13,881.0,28.1,1.7,4,2,181252.35115078144,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,134,0.7910447761194029,779.6460176991151,0.425,1.5820895522388059
18,72.7,1.55,172,125,56,0.84,525.0,29.8,2.0,3,1,302601.45681581687,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,116,0.5948275862068966,625.0,0.6666666666666666,0.5948275862068966
25,76.5,1.96,180,120,59,0.67,442.0,23.2,2.3,3,1,199135.77675968347,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,121,0.5041322314049587,659.7014925373134,0.7666666666666666,0.5041322314049587
33,113.6,1.99,169,125,58,1.38,949.0,28.4,3.4,2,1,286861.4428928562,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,111,0.6036036036036037,687.6811594202899,1.7,0.6036036036036037
